PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Josh Gray,NOP,26,6-0,180,Louisiana State,USA,Undrafted,Undrafted,Undrafted,2,1,1,1,-14.9,5.30%,4.00%,13.70%,50.00%,15.40%
Justin Wright-Foreman,UTA,22,6-0,190,Hofstra,USA,2019,2,53,4,4.8,1.3,1.8,-32.5,0.00%,12.50%,22.50%,43.70%,29.20%
Kemba Walker,BOS,30,6-0,184,Connecticut,USA,2011,1,9,56,20.4,3.9,4.8,7.1,2.00%,10.00%,26.80%,57.50%,23.20%
Kyle Lowry,TOR,34,6-0,196,Villanova,USA,2006,1,24,58,19.4,5,7.5,6,1.50%,11.50%,22.50%,59.00%,30.90%
Shabazz Napier,WAS,28,6-0,175,Connecticut,USA,2014,1,24,56,10.3,2.8,4.7,-3.6,1.80%,10.00%,19.70%,55.20%,29.50%
Shamorie Ponds,TOR,22,6-0,175,St. John's,USA,Undrafted,Undrafted,Undrafted,4,2.3,0.3,0.5,-5.5,0.00%,16.70%,22.20%,76.50%,40.00%
Tim Frazier,DET,29,6-0,170,Penn State,USA,Undrafted,Undrafted,Undrafted,27,3.6,1.2,3.4,-6.9,2.40%,7.10%,17.10%,46.40%,39.10%
Trey Burke,DAL,27,6-0,185,Michigan,USA,2013,1,9,33,7.4,1.5,2.5,2,3.00%,6.60%,19.60%,54.80%,23.40%
Tyus Jones,MEM,24,6-0,196,Duke,USA,2015,1,24,65,7.4,1.6,4.4,-2.3,0.70%,7.10%,16.50%,53.20%,31.40%
Yogi Ferrell,SAC,27,6-0,178,Indiana,USA,Undrafted,Undrafted,Undrafted,50,4.4,1,1.4,-1.8,1.10%,8.50%,18.50%,52.80%,19.60%
Carsen Edwards,BOS,22,5-11,200,Purdue,USA,2019,2,33,37,3.3,1.3,0.6,-5.5,1.40%,10.70%,17.10%,44.40%,11.10%
Chris Chiozza,BKN,24,5-11,175,Florida,USA,Undrafted,Undrafted,Undrafted,28,5.1,1.9,3,9.3,2.00%,10.20%,17.50%,49.90%,29.50%
D.J. Augustin,ORL,32,5-11,183,Texas-Austin,USA,2008,1,9,57,10.5,2.1,4.6,1.5,1.50%,6.70%,18.40%,55.40%,28.10%
Frank Mason III,MIL,26,5-11,190,Kansas,USA,2017,2,34,9,6.9,2.1,3.2,-1.8,3.40%,9.70%,22.80%,53.00%,37.20%
Jordan McLaughlin,MIN,24,5-11,185,Southern California,USA,Undrafted,Undrafted,Undrafted,30,7.6,1.6,4.2,-5.8,1.00%,7.90%,15.10%,58.70%,30.30%
J.J. Barea,DAL,36,5-10,180,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,29,7.7,1.8,3.9,2.9,2.20%,9.70%,24.50%,51.20%,36.50%
Jared Harper,NYK,22,5-10,175,Auburn,USA,Undrafted,Undrafted,Undrafted,3,0.7,0,0,-61.1,0.00%,0.00%,22.20%,25.00%,0.00%
Tremont Waters,BOS,22,5-10,175,Louisiana State,USA,2019,2,51,11,3.6,1.1,1.5,8.4,0.00%,8.90%,23.20%,38.10%,19.50%
Chris Clemons,HOU,22,5-9,180,Campbell,USA,Undrafted,Undrafted,Undrafted,33,4.9,0.9,0.8,-8.8,1.20%,8.00%,23.50%,54.80%,16.20%
Isaiah Thomas,WAS,31,5-9,185,Washington,USA,2011,2,60,40,12.2,1.7,3.7,-10.4,1.10%,6.30%,23.60%,53.10%,22.40%
