PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Ed Davis,MEM,25,6-10,225,North Carolina,USA,2010,1,13,63,5.7,4.1,0.4,3.4,9.70%,17.70%,17.10%,54.20%,4.50%
Earl Watson,POR,35,6-1,199,UCLA,USA,2001,2,39,24,0.5,0.6,1.2,-1.6,3.10%,6.10%,8.00%,47.00%,24.60%
Earl Clark,NYK,26,6-10,234,Louisville,USA,2009,1,14,54,4.8,2.6,0.3,-9.3,2.80%,15.90%,17.60%,46.60%,3.90%
E'Twaun Moore,ORL,25,6-4,191,Purdue,USA,2011,2,55,79,6.3,1.7,1.4,-5,1.90%,7.00%,15.90%,51.30%,12.20%
Dwyane Wade,MIA,32,6-4,220,Marquette,USA,2003,1,5,54,19,4.5,4.7,4.3,4.10%,10.60%,27.20%,58.80%,24.90%
Dwight Howard,HOU,28,6-11,265,None,USA,2004,1,1,71,18.3,12.2,1.8,7,10.20%,25.00%,24.10%,60.00%,9.10%
Dwight Buycks,TOR,25,6-3,190,Marquette,USA,Undrafted,Undrafted,Undrafted,14,3.1,1.6,0.7,1.4,2.50%,13.90%,18.10%,41.40%,11.50%
Drew Gooden,WAS,32,6-10,250,Kansas,USA,2002,1,4,22,8.3,5.2,0.7,-3.7,9.90%,21.40%,20.00%,59.10%,6.60%
Draymond Green,GSW,24,6-7,230,Michigan State,USA,2012,2,35,82,6.2,5,1.9,4.8,4.60%,17.30%,14.60%,49.80%,12.70%
Doron Lamb,ORL,22,6-4,200,Kentucky,USA,2012,2,42,53,3.6,0.9,0.8,0.9,1.20%,6.10%,13.10%,54.30%,9.30%
Dorell Wright,POR,28,6-9,205,None,USA,2004,1,19,68,5,2.8,0.9,3.6,2.90%,15.70%,15.90%,52.40%,9.60%
Donatas Motiejunas,HOU,23,7-0,222,None,Lithuania,2011,1,20,62,5.5,3.6,0.5,3.2,6.20%,16.30%,17.20%,50.40%,5.80%
Donald Sloan,IND,26,6-3,205,Texas A&M,USA,Undrafted,Undrafted,Undrafted,48,2.3,0.9,1,-10.4,1.00%,10.10%,17.00%,43.70%,22.30%
Dirk Nowitzki,DAL,36,7-0,245,None,Germany,1998,1,9,80,21.7,6.2,2.7,5.5,1.60%,18.40%,26.00%,60.30%,14.00%
Dionte Christmas,PHX,27,6-5,205,Temple,USA,Undrafted,Undrafted,Undrafted,31,2.3,1.2,0.3,-7.6,5.90%,13.60%,16.30%,48.90%,6.70%
Dion Waiters,CLE,22,6-4,225,Syracuse,USA,2012,1,4,70,15.9,2.8,3,-1.9,1.50%,7.90%,26.40%,50.80%,18.30%
Diante Garrett,UTA,25,6-4,190,Iowa State,USA,Undrafted,Undrafted,Undrafted,71,3.5,1.4,1.7,-5.3,1.00%,8.40%,14.80%,45.90%,18.30%
Dexter Pittman,ATL,26,6-11,285,Texas-Austin,USA,2010,2,32,2,0,1.5,0,-16.7,60.00%,0.00%,25.00%,0.00%,0.00%
Dewayne Dedmon,ORL,24,7-0,255,Southern California,USA,Undrafted,Undrafted,Undrafted,31,3.1,4.1,0.2,-6.7,9.60%,25.50%,12.90%,50.00%,2.10%
Devin Harris,DAL,31,6-3,192,Wisconsin,USA,2004,1,5,40,7.9,2.1,4.5,8.4,1.00%,9.60%,19.50%,51.70%,31.20%
Derrick Williams,SAC,23,6-8,240,Arizona,USA,2011,1,2,78,8,4.1,0.7,-4.3,3.70%,13.40%,15.80%,52.40%,4.90%
Derrick Rose,CHI,25,6-3,190,Memphis,USA,2008,1,1,10,15.9,3.2,4.3,-5.7,2.70%,6.80%,28.90%,44.60%,25.70%
Derrick Favors,UTA,22,6-10,268,Georgia Tech,USA,2010,1,3,73,13.3,8.7,1.2,-8.2,9.20%,21.20%,20.60%,55.60%,7.20%
Deron Williams,BKN,30,6-3,209,Illinois,USA,2005,1,3,64,14.3,2.6,6.1,4.4,0.80%,7.90%,21.40%,56.40%,31.20%
Derek Fisher,OKC,39,6-1,210,Arkansas-Little Rock,USA,1996,1,24,81,5.2,1.5,1.4,8.9,0.90%,7.70%,13.60%,54.20%,12.00%
Dennis Schroder,ATL,20,6-1,168,None,Germany,2013,1,17,49,3.7,1.2,1.9,-16.6,0.80%,9.10%,18.80%,44.20%,24.70%
DeMarre Carroll,ATL,27,6-8,212,Missouri,USA,2009,1,27,73,11.1,5.5,1.8,2.2,4.80%,12.70%,14.90%,57.50%,8.80%
DeMarcus Cousins,SAC,23,6-11,270,Kentucky,USA,2010,1,5,71,22.7,11.7,2.9,-0.7,9.70%,27.50%,32.30%,55.50%,17.50%
DeMar DeRozan,TOR,24,6-7,216,Southern California,USA,2009,1,9,79,22.7,4.3,4,3.1,1.70%,9.90%,27.80%,53.20%,18.90%
DeJuan Blair,DAL,25,6-7,270,Pittsburgh,USA,2009,2,37,78,6.4,4.7,0.9,0.7,11.40%,19.80%,18.70%,55.70%,8.80%
DeAndre Liggins,MIA,26,6-6,209,Kentucky,USA,2011,2,53,1,2,1,0,-25,50.00%,0.00%,16.70%,100%,0.00%
DeAndre Jordan,LAC,25,6-11,265,Texas A&M,USA,2008,2,35,82,10.4,13.6,0.9,8.7,11.90%,26.00%,12.30%,63.00%,3.60%
David West,IND,33,6-9,250,Xavier,USA,2003,1,18,80,14,6.8,2.8,8.1,5.10%,15.90%,21.70%,53.30%,15.80%
David Lee,GSW,31,6-9,240,Florida,USA,2005,1,30,69,18.2,9.3,2.1,10,8.10%,19.30%,24.00%,56.60%,10.10%
Darren Collison,LAC,26,6-0,175,UCLA,USA,2009,1,21,80,11.4,2.4,3.7,5.3,2.30%,6.40%,19.40%,57.50%,22.50%
Darrell Arthur,DEN,26,6-9,235,Kansas,USA,2008,1,27,68,5.9,3.1,0.9,3.1,4.40%,12.60%,18.10%,45.90%,8.20%
Darius Morris,MEM,23,6-4,195,Michigan,USA,2011,2,41,27,4,1,1.6,-9.1,2.10%,6.60%,18.10%,49.80%,25.90%
Darius Miller,NOP,24,6-8,225,Kentucky,USA,2012,2,46,45,4.4,1.2,1,3.1,1.30%,6.00%,12.50%,55.00%,9.00%
Darius Johnson-Odom,PHI,24,6-2,215,Marquette,USA,2012,2,55,3,0,0.7,0.3,-4.2,0.00%,12.50%,25.60%,0.00%,10.00%
Dante Cunningham,MIN,27,6-8,221,Villanova,USA,2009,2,33,81,6.3,4.1,1,-1.1,6.50%,13.40%,15.10%,47.40%,8.00%
Danny Green,SAS,27,6-6,215,North Carolina,USA,2009,2,46,68,9.1,3.4,1.5,9.9,1.60%,11.70%,16.20%,58.00%,9.20%
Danny Granger,LAC,31,6-9,228,New Mexico,USA,2005,1,17,41,8.2,3.2,1,5.9,3.50%,11.40%,19.50%,50.20%,8.00%
Daniel Orton,PHI,23,6-10,275,Kentucky,USA,2010,1,29,22,3,2.8,0.7,-7.1,5.90%,18.40%,12.60%,54.00%,9.70%
Damion James,SAS,26,6-7,225,Texas-Austin,USA,2010,1,24,5,1.2,2.4,0.6,11.8,1.80%,22.90%,9.50%,30.40%,7.10%
Damian Lillard,POR,23,6-3,195,Weber State,USA,2012,1,6,82,20.7,3.5,5.6,6,1.20%,8.20%,24.40%,56.80%,24.90%
DJ White,CHA,27,6-9,250,Indiana,USA,2008,1,29,2,0,1,0,-15.6,0.00%,33.30%,3.70%,0.00%,0.00%
DJ Stephens,MIL,23,6-5,188,Memphis,USA,Undrafted,Undrafted,Undrafted,3,2.3,1.7,0,-2.2,5.60%,30.80%,20.00%,47.00%,0.00%
D.J. Augustin,CHI,26,6-0,183,Texas-Austin,USA,2008,1,9,71,13.1,1.8,4.4,1.4,0.80%,5.90%,22.10%,56.90%,29.70%
Courtney Lee,MEM,28,6-5,200,Western Kentucky,USA,2008,1,22,79,9.6,2.4,1.5,1.3,1.50%,8.30%,16.80%,57.40%,9.30%
Cory Joseph,SAS,22,6-3,190,Texas-Austin,Canada,2011,1,29,68,5,1.6,1.7,0.1,3.80%,7.90%,16.70%,55.80%,18.00%
Corey Brewer,MIN,28,6-9,185,Florida,USA,2007,1,7,81,12.3,2.6,1.7,5.9,2.30%,5.60%,15.90%,55.00%,7.50%
Cole Aldrich,NYK,25,6-11,245,Kansas,USA,2010,1,11,46,2,2.8,0.3,-1.5,11.30%,27.90%,12.40%,62.00%,6.30%
Cody Zeller,CHA,21,7-0,240,Indiana,USA,2013,1,4,82,6,4.3,1.1,-3,8.00%,15.90%,17.80%,49.80%,10.60%
Chuck Hayes,TOR,31,6-6,250,Kentucky,USA,Undrafted,Undrafted,Undrafted,61,2.2,3.4,0.6,4.3,8.90%,19.50%,10.10%,46.80%,6.90%
Chris Wright,MIL,25,6-9,226,University of Dayton,USA,Undrafted,Undrafted,Undrafted,8,6,2.5,0.6,-5.8,9.00%,7.80%,16.10%,57.70%,5.80%
Chris Smith,NYK,26,6-2,200,Louisville,USA,Undrafted,Undrafted,Undrafted,2,0,0,0,-125,0.00%,0.00%,0.00%,0.00%,0.00%
Chris Singleton,WAS,24,6-9,228,Florida State,USA,2011,1,18,25,3,2.2,0.2,-11.5,6.40%,16.70%,16.70%,48.10%,4.30%
Chris Paul,LAC,29,6-0,175,Wake Forest,USA,2005,1,4,62,19.1,4.3,10.7,11.3,1.80%,10.10%,23.00%,58.00%,45.90%
Chris Kaman,LAL,32,7-0,265,Central Michigan,USA,2003,1,6,39,10.4,5.9,1.5,-3.7,7.10%,21.40%,26.00%,53.70%,14.00%
Chris Johnson,BOS,24,6-6,201,Dayton,USA,Undrafted,Undrafted,Undrafted,40,6.3,2.4,0.8,0.9,3.70%,8.90%,13.70%,53.70%,5.90%
Chris Douglas-Roberts,CHA,27,6-7,210,Memphis,USA,2008,2,40,49,6.9,2.4,1,-0.4,1.60%,10.00%,14.30%,58.80%,8.10%
Chris Copeland,IND,30,6-8,235,Colorado,USA,Undrafted,Undrafted,Undrafted,41,3.7,0.8,0.4,-3.7,2.70%,9.80%,22.80%,62.10%,12.40%
Chris Bosh,MIA,30,6-11,235,Georgia Tech,USA,2003,1,4,79,16.2,6.6,1.1,8.9,4.70%,17.50%,22.40%,59.70%,5.60%
Chris Babb,BOS,24,6-5,225,Iowa State,USA,Undrafted,Undrafted,Undrafted,14,1.6,1.2,0.2,-4.5,2.70%,10.20%,10.90%,36.70%,3.40%
Chris Andersen,MIA,35,6-10,245,Blinn J.C.,USA,Undrafted,Undrafted,Undrafted,72,6.6,5.3,0.3,6.6,10.80%,18.60%,13.60%,68.30%,2.10%
Chauncey Billups,DET,37,6-3,210,Colorado,USA,1997,1,3,19,3.8,1.5,2.2,-7,1.20%,8.20%,15.20%,42.70%,19.60%
Chase Budinger,MIN,26,6-7,209,Arizona,USA,2009,2,44,41,6.7,2.5,0.8,0.1,2.40%,10.70%,17.00%,50.50%,6.30%
Charlie Villanueva,DET,29,6-11,232,Connecticut,USA,2005,1,7,20,4.6,1.7,0.3,-21.3,2.60%,16.30%,24.60%,46.90%,6.30%
Channing Frye,PHX,31,6-11,245,Arizona,USA,2005,1,8,82,11.1,5.1,1.2,6.4,3.20%,14.90%,17.20%,55.50%,6.10%
Chandler Parsons,HOU,25,6-9,227,Florida,USA,2011,2,38,74,16.6,5.5,4,5.4,2.70%,11.70%,19.10%,56.50%,16.80%
Casper Ware,PHI,24,5-10,175,Long Beach State,USA,Undrafted,Undrafted,Undrafted,9,5.3,1,1.1,-1.2,0.00%,7.70%,18.80%,53.80%,13.50%
Cartier Martin,ATL,29,6-7,220,Kansas State,USA,Undrafted,Undrafted,Undrafted,59,5.6,1.9,0.6,-7,1.50%,11.50%,16.60%,56.20%,6.40%
Carrick Felix,CLE,23,6-6,201,Arizona State,USA,2013,2,33,7,2.7,0.9,0.6,7.3,3.30%,12.80%,21.70%,60.30%,14.30%
Caron Butler,OKC,34,6-7,228,Connecticut,USA,2002,1,10,56,10.5,4.1,1.5,-5.3,1.50%,14.90%,20.00%,51.20%,9.90%
Carmelo Anthony,NYK,30,6-8,235,Syracuse,USA,2003,1,3,77,27.4,8.1,3.1,1.3,4.90%,17.10%,31.80%,56.10%,15.60%
Carlos Boozer,CHI,32,6-9,266,Duke,USA,2002,2,34,76,13.7,8.3,1.6,-1,6.30%,23.90%,25.70%,48.90%,10.50%
Carl Landry,SAC,30,6-9,248,Purdue,USA,2007,2,31,18,4.2,3.2,0.3,-12.3,6.40%,17.70%,13.90%,56.30%,3.60%
CJ Miles,CLE,27,6-6,231,No College,USA,2005,2,34,51,9.9,2,1,1.9,1.70%,8.90%,21.30%,56.90%,8.80%
CJ McCollum,POR,22,6-4,200,Lehigh,USA,2013,1,10,38,5.3,1.3,0.7,-2.1,1.30%,8.10%,20.10%,52.10%,8.90%
C.J. Watson,IND,30,6-2,175,Tennessee,USA,Undrafted,Undrafted,Undrafted,63,6.6,1.6,1.7,6.2,1.60%,6.50%,15.90%,55.50%,14.40%
Byron Mullens,PHI,25,7-0,275,Ohio State,USA,2009,1,24,45,4.2,2,0.3,-16.4,5.40%,17.20%,20.50%,54.40%,6.00%
Brook Lopez,BKN,26,7-0,275,Stanford,USA,2008,1,10,17,20.7,6,0.9,-2.2,7.80%,11.30%,26.50%,62.90%,5.90%
Brian Roberts,NOP,28,6-1,173,University of Dayton,USA,Undrafted,Undrafted,Undrafted,72,9.4,1.9,3.3,-4.3,1.10%,7.40%,19.80%,52.90%,22.60%
Brandon Rush,UTA,28,6-6,233,Kansas,USA,2008,1,13,38,2.1,1.2,0.6,-10.5,1.10%,9.50%,11.60%,42.80%,8.50%
Brandon Knight,MIL,22,6-3,189,Kentucky,USA,2011,1,8,72,17.9,3.5,4.9,-8.6,1.90%,9.20%,26.30%,52.30%,26.20%
Brandon Jennings,DET,24,6-1,169,None,USA,2009,1,10,80,15.5,3.1,7.6,-3.1,2.00%,6.90%,22.80%,48.60%,33.40%
Brandon Davies,PHI,22,6-10,240,Brigham Young,USA,Undrafted,Undrafted,Undrafted,51,2.8,2.1,0.5,-2.1,6.20%,12.70%,13.60%,47.60%,7.40%
Brandon Bass,BOS,29,6-8,250,Louisiana State,USA,2005,2,33,82,11.1,5.7,1.1,-7.8,7.10%,14.30%,18.40%,54.90%,6.50%
Brandan Wright,DAL,26,6-10,210,North Carolina,USA,2007,1,8,58,9.1,4.2,0.5,5.3,10.30%,13.90%,17.20%,69.50%,4.60%
Bradley Beal,WAS,21,6-5,207,Florida,USA,2012,1,3,73,17.1,3.7,3.3,2,2.20%,9.00%,24.00%,50.70%,15.50%
Boris Diaw,SAS,32,6-8,250,None,France,2003,1,21,79,9.1,4.1,2.8,8.3,4.10%,12.60%,16.70%,57.80%,16.20%
Blake Griffin,LAC,25,6-10,251,Oklahoma,USA,2009,1,1,80,24.1,9.5,3.9,9.8,7.00%,19.10%,28.60%,58.30%,18.50%
Bismack Biyombo,CHA,21,6-9,245,None,DRC,2011,1,7,77,2.9,4.8,0.1,-1.9,9.40%,23.50%,9.40%,60.60%,1.20%
Bernard James,DAL,29,6-10,240,Florida State,USA,2012,2,33,30,0.9,1.4,0.1,-1.3,10.50%,17.80%,10.60%,50.30%,2.90%
Beno Udrih,MEM,31,6-3,210,None,Slovenia,2004,1,28,41,4.9,1.4,2.8,-8.9,1.50%,8.50%,16.70%,52.30%,27.80%
Ben McLemore,SAC,21,6-5,195,Kansas,USA,2013,1,7,82,8.8,2.9,1,-4.5,2.40%,8.60%,16.60%,48.50%,5.80%
Ben Gordon,CHA,31,6-3,200,Connecticut,USA,2004,1,3,19,5.2,1.4,1.1,4.2,1.00%,8.20%,21.90%,42.20%,12.20%
Avery Bradley,BOS,23,6-2,180,Texas-Austin,USA,2010,1,19,60,14.9,3.8,1.4,-2.1,2.50%,9.70%,23.10%,51.00%,7.90%
Austin Rivers,NOP,21,6-4,200,Duke,USA,2012,1,10,69,7.7,1.9,2.3,0,2.00%,8.00%,20.90%,48.20%,19.30%
Austin Daye,SAS,26,6-11,200,Gonzaga,USA,2009,1,15,22,3,1.2,0.4,0,3.40%,15.60%,22.40%,45.60%,8.10%
Arron Afflalo,ORL,28,6-5,215,UCLA,USA,2007,1,27,73,18.2,3.6,3.4,-7.4,1.30%,9.20%,22.80%,57.40%,16.90%
Aron Baynes,SAS,27,6-10,260,Washington State,Australia,Undrafted,Undrafted,Undrafted,53,3,2.7,0.6,3.3,11.90%,18.60%,18.40%,46.70%,10.30%
Arnett Moultrie,PHI,23,6-10,240,Mississippi State,USA,2012,1,27,12,3,2.9,0.2,-15.9,5.30%,13.20%,10.00%,44.80%,1.50%
Arinze Onuaku,CLE,26,6-9,275,Syracuse,USA,Undrafted,Undrafted,Undrafted,5,0.6,1.6,0.6,-17.1,8.30%,26.10%,9.60%,25.50%,13.00%
Archie Goodwin,PHX,19,6-5,198,Kentucky,USA,2013,1,29,52,3.7,1.7,0.4,-7.9,4.50%,10.80%,18.50%,50.70%,6.10%
Anthony Tolliver,CHA,29,6-8,240,Creighton,USA,Undrafted,Undrafted,Undrafted,64,6.1,2.6,0.7,2.6,2.50%,10.40%,11.80%,60.50%,4.90%
Anthony Randolph,DEN,24,6-11,225,Louisiana State,USA,2008,1,14,43,4.8,2.8,0.7,-9.3,3.60%,18.50%,19.60%,49.90%,10.40%
Anthony Morrow,NOP,28,6-5,210,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,76,8.4,1.8,0.8,1.2,2.00%,8.10%,18.80%,57.00%,6.90%
Anthony Davis,NOP,21,6-10,220,Kentucky,USA,2012,1,1,67,20.8,10,1.6,-2.1,9.10%,20.80%,25.00%,58.20%,7.80%
Anthony Bennett,CLE,21,6-8,259,UNLV,Canada,2013,1,1,52,4.2,3,0.3,-5.7,6.80%,16.00%,19.40%,42.50%,4.30%
Antawn Jamison,LAC,38,6-9,235,North Carolina,USA,1998,1,4,22,3.8,2.5,0.3,10.8,3.40%,17.40%,19.60%,40.80%,4.70%
Andris Biedrins,UTA,28,7-0,250,None,Latvia,2004,1,11,6,0.5,2.8,0,-1.9,4.10%,31.90%,5.60%,41.20%,0.00%
Andrew Nicholson,ORL,24,6-9,250,St. Bonaventure,Canada,2012,1,19,76,5.7,3.4,0.3,-6.8,4.50%,16.90%,19.10%,48.90%,3.70%
Andrew Bynum,IND,26,7-0,285,None,USA,2005,1,10,26,8.7,5.6,1.1,-12.7,9.50%,17.40%,23.70%,45.60%,9.90%
Andrew Bogut,GSW,29,7-0,260,Utah,Australia,2005,1,1,67,7.3,10,1.7,9,10.70%,26.40%,12.30%,61.00%,8.70%
Andrei Kirilenko,BKN,33,6-9,235,None,Russia,1999,1,24,45,5,3.2,1.6,-2.9,6.80%,11.60%,14.20%,53.20%,13.10%
Andrea Bargnani,NYK,28,7-0,250,None,Italy,2006,1,1,42,13.3,5.3,1.1,-6.1,5.30%,13.70%,22.00%,51.00%,6.30%
Andre Roberson,OKC,22,6-7,210,Colorado,USA,2013,1,26,40,1.9,2.4,0.4,3.2,9.60%,13.50%,9.90%,51.80%,5.10%
Andre Miller,WAS,38,6-2,200,Utah,USA,1999,1,8,58,4.9,2.2,3.4,2.2,2.90%,10.00%,14.80%,53.40%,30.70%
Andre Iguodala,GSW,30,6-6,207,Arizona,USA,2004,1,9,63,9.3,4.7,4.2,13.5,2.70%,11.20%,13.30%,57.00%,17.00%
Andre Drummond,DET,20,6-10,270,Connecticut,USA,2012,1,9,81,13.5,13.2,0.4,-4.2,15.70%,25.30%,16.60%,59.90%,2.10%
Andray Blatche,BKN,27,6-11,260,None,USA,2005,2,49,73,11.2,5.3,1.5,0.6,7.90%,17.60%,24.80%,53.20%,12.60%
Anderson Varejao,CLE,31,6-11,267,None,Brazil,2004,2,30,65,8.4,9.7,2.2,1.7,10.00%,25.30%,14.50%,52.70%,12.20%
Amir Johnson,TOR,27,6-9,210,No College,USA,2005,2,56,77,10.4,6.6,1.5,4.3,8.00%,15.30%,16.20%,59.20%,8.50%
Amar'e Stoudemire,NYK,31,6-11,245,None,USA,2002,1,9,65,11.9,4.9,0.5,-6.2,8.00%,15.50%,23.60%,59.60%,4.40%
Alonzo Gee,CLE,27,6-6,225,Alabama,USA,Undrafted,Undrafted,Undrafted,65,4,2.3,0.7,-9.7,3.30%,11.00%,13.20%,49.10%,7.10%
Allen Crabbe,POR,22,6-6,210,California,USA,2013,2,31,15,2.2,0.6,0.4,-0.5,1.00%,7.70%,15.40%,47.50%,8.80%
Alexis Ajinca,NOP,26,7-2,248,None,France,2008,1,20,56,5.9,4.9,0.7,-4.8,10.60%,20.10%,16.30%,58.90%,6.70%
Alexey Shved,MIN,25,6-6,187,None,Russia,Undrafted,Undrafted,Undrafted,63,4,1.3,1.1,-2.9,2.80%,9.00%,20.60%,45.20%,16.20%
Alex Len,PHX,21,7-1,255,Maryland,Ukraine,2013,1,5,42,2,2.4,0.1,-8.2,10.60%,17.10%,13.40%,46.90%,1.70%
Alec Burks,UTA,22,6-6,211,Colorado,USA,2011,1,12,78,14,3.3,2.7,-6.6,2.70%,9.50%,23.20%,54.70%,16.80%
Alan Anderson,BKN,31,6-6,220,Michigan State,USA,Undrafted,Undrafted,Undrafted,78,7.2,2.2,1,-1.2,2.40%,7.80%,15.60%,52.50%,7.40%
Al-Farouq Aminu,NOP,23,6-9,215,Wake Forest,USA,2010,1,8,80,7.2,6.2,1.4,-5.4,6.40%,18.80%,14.00%,51.60%,8.30%
Al Jefferson,CHA,29,6-10,289,None,USA,2004,1,15,73,21.8,10.8,2.1,0.5,6.30%,24.70%,29.30%,53.20%,12.20%
Al Horford,ATL,28,6-10,250,Florida,Dominican Rep...,2007,1,3,29,18.6,8.4,2.6,3.1,7.20%,18.90%,24.40%,58.80%,13.90%
Al Harrington,WAS,34,6-9,245,None,USA,1998,1,25,34,6.6,2.4,0.8,4.7,3.20%,13.80%,22.50%,50.60%,8.90%
Adonis Thomas,PHI,21,6-7,240,Memphis,USA,Undrafted,Undrafted,Undrafted,6,2.3,0.5,0.5,17.2,0.00%,7.90%,17.60%,48.50%,11.50%
Aaron Gray,SAC,29,7-0,270,Pittsburgh,USA,2007,2,49,37,1.8,3,0.6,-11.1,11.30%,19.90%,12.20%,46.60%,9.20%
Aaron Brooks,DEN,29,6-0,161,Oregon,USA,2007,1,26,72,9,1.9,3.2,-2.6,2.70%,6.10%,20.10%,51.80%,23.80%
AJ Price,MIN,27,6-2,195,Connecticut,USA,2009,2,52,28,1.6,0.4,0.5,0.9,0.80%,7.50%,21.30%,46.90%,27.10%
