PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Mike Conley,MEM,30,6-1,175,Ohio State,USA,2007,1,4,12,17.1,2.3,4.1,-2.6,0.00%,7.00%,26.00%,52.00%,23.40%
Mike James,NOP,27,6-1,195,Lamar,USA,Undrafted,Undrafted,Undrafted,36,9.3,2.5,3.5,-2.6,1.70%,10.40%,23.70%,46.90%,27.90%
Patrick Beverley,LAC,29,6-1,185,Arkansas,USA,2009,2,42,11,12.2,4.1,2.9,6,4.70%,9.20%,19.80%,53.00%,15.00%
Rajon Rondo,NOP,32,6-1,186,Kentucky,USA,2006,1,21,65,8.3,4,8.2,0.8,1.80%,12.40%,16.40%,52.20%,40.60%
Raul Neto,UTA,26,6-1,179,None,Brazil,2013,2,47,41,4.5,1.2,1.8,9.5,1.40%,7.90%,17.30%,55.00%,23.00%
Raymond Felton,OKC,34,6-1,205,North Carolina,USA,2005,1,5,82,6.9,1.9,2.5,-1.3,1.80%,9.70%,21.00%,49.40%,25.50%
Shabazz Napier,POR,26,6-1,175,Connecticut,USA,2014,1,24,74,8.7,2.3,2,2.4,1.70%,9.00%,19.20%,54.40%,14.90%
Tim Frazier,WAS,27,6-1,170,Penn State,USA,Undrafted,Undrafted,Undrafted,59,3,1.9,3.3,-5.5,2.10%,12.10%,12.50%,47.50%,32.70%
Trey Burke,NYK,25,6-1,191,Michigan,USA,2013,1,9,36,12.8,2,4.7,-4.2,1.70%,7.40%,24.90%,56.30%,32.90%
Aaron Brooks,MIN,33,6-0,161,Oregon,USA,2007,1,26,32,2.3,0.5,0.6,-17.2,3.60%,5.70%,19.20%,50.80%,16.10%
Chris Paul,HOU,33,6-0,175,Wake Forest,USA,2005,1,4,58,18.6,5.4,7.9,13.2,2.00%,15.10%,24.10%,60.40%,38.90%
D.J. Augustin,ORL,30,6-0,183,Texas-Austin,USA,2008,1,9,75,10.2,2.1,3.8,-3.8,1.60%,7.20%,18.20%,61.50%,25.10%
Fred VanVleet,TOR,24,6-0,195,Wichita State,USA,Undrafted,Undrafted,Undrafted,76,8.6,2.4,3.2,11.1,1.60%,10.20%,18.80%,55.60%,23.10%
Isaiah Canaan,PHX,27,6-0,201,Murray State,USA,2013,2,34,20,8.6,2.3,3.8,1.2,1.40%,9.40%,19.30%,53.90%,27.60%
Ish Smith,DET,29,6-0,175,Wake Forest,USA,Undrafted,Undrafted,Undrafted,82,10.9,2.7,4.4,0.8,1.30%,9.50%,20.30%,52.50%,27.30%
J.J. Barea,DAL,34,6-0,185,Northeastern,Puerto Rico,Undrafted,Undrafted,Undrafted,69,11.6,2.9,6.3,0.7,0.90%,12.00%,24.30%,54.50%,42.60%
Jameer Nelson,DET,36,6-0,190,St. Joseph's (PA),USA,2004,1,20,50,4.9,2.1,3.6,-5.7,1.30%,8.80%,13.70%,48.90%,25.50%
Jawun Evans,LAC,21,6-0,190,Oklahoma State,USA,2017,2,39,48,4.8,1.8,2.1,2.1,1.10%,9.20%,17.00%,42.10%,17.70%
Kyle Lowry,TOR,32,6-0,205,Villanova,USA,2006,1,24,78,16.2,5.6,6.9,7.6,2.60%,14.20%,21.10%,59.80%,30.70%
Marcus Paige,CHA,24,6-0,164,North Carolina,USA,2016,2,55,5,2.4,0.8,0.6,15.9,0.00%,16.70%,22.40%,40.30%,14.30%
Patty Mills,SAS,29,6-0,185,St.Mary's College of California,Australia,2009,2,55,82,10,1.9,2.8,2.6,1.20%,6.10%,17.20%,55.80%,15.80%
Yogi Ferrell,DAL,25,6-0,180,Indiana,USA,Undrafted,Undrafted,Undrafted,82,10.2,3,2.5,0.2,1.10%,9.70%,16.60%,54.00%,13.70%
David Stockton,UTA,27,5-11,165,Gonzaga,USA,2014,0,0,3,3.3,0,0,-46.3,0.00%,0.00%,25.00%,105.00%,0.00%
Frank Mason III,SAC,24,5-11,190,Kansas,USA,2017,2,34,52,7.9,2.5,2.8,-1.7,3.00%,10.70%,22.60%,48.00%,23.30%
Shane Larkin,BOS,25,5-11,175,Miami,USA,2013,1,18,54,4.3,1.7,1.8,0.5,1.90%,10.10%,15.30%,49.10%,21.00%
Tyler Ulis,PHX,22,5-10,160,Kentucky,USA,2016,2,34,71,7.8,1.8,4.4,-8.6,1.40%,6.10%,18.40%,46.50%,28.20%
Isaiah Thomas,LAL,29,5-9,185,Washington,USA,2011,2,60,32,15.2,2.1,4.8,-6.9,1.90%,5.60%,27.60%,50.80%,26.80%
Kay Felder,DET,23,5-9,176,None,USA,2016,2,54,16,3.6,1.1,1.3,-15.1,1.90%,10.80%,28.00%,37.90%,24.70%
